,rank,title,world_lifetime_gross,studio,domestic_opening_gross,budget,MPAA_rating,run_time,genre_list,lead_name,lead_height_m,lead_is_female,audience_score,tomatometer,international_movie,lead_age_years
167,168,Men in Black,589390539,Sony Pictures Entertainment (SPE),51068455.0,90000000.0,PG-13,98.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Tommy Lee Jones,1.83,False,79.0,92.0,False,50.96508859989353
168,169,The Croods,587205319,Twentieth Century Fox,43639736.0,135000000.0,PG,98.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Nicolas Cage,1.83,False,77.0,72.0,False,49.02395999695795
169,170,The Hangover Part II,586764305,Warner Bros.,85946294.0,80000000.0,R,102.0,['Comedy'],Bradley Cooper,1.85,False,52.0,33.0,False,36.05476462088372
170,171,Iron Man,585796247,Paramount Pictures,98618668.0,140000000.0,PG-13,126.0,"['Action', 'Adventure', 'Sci-Fi']",Robert Downey Jr.,1.74,False,91.0,94.0,False,43.069130732375086
171,172,I Am Legend,585410052,Warner Bros.,77211321.0,150000000.0,PG-13,101.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",Will Smith,1.88,True,68.0,68.0,False,38.96509810631987
172,173,Ready Player One,582893671,Warner Bros.,41764050.0,175000000.0,PG-13,140.0,"['Action', 'Adventure', 'Sci-Fi']",Tye Sheridan,1.72,False,77.0,72.0,False,22.04789717849266
173,174,"Monsters, Inc.",579707738,Walt Disney Studios Motion Pictures,62577067.0,115000000.0,G,92.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Billy Crystal,1.68,False,90.0,96.0,False,52.969214388926915
176,177,Fifty Shades of Grey,569651467,Universal Pictures,85171450.0,40000000.0,R,125.0,"['Drama', 'Romance', 'Thriller']",Dakota Johnson,1.71,True,41.0,25.0,False,26.017780819834208
177,178,Kong: Skull Island,566652812,Warner Bros.,61025472.0,185000000.0,PG-13,118.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Tom Hiddleston,1.87,False,69.0,75.0,False,35.99726405049814
178,179,The Smurfs,563749323,Sony Pictures Entertainment (SPE),35611637.0,110000000.0,PG,103.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Hank Azaria,1.82,False,43.0,21.0,False,47.00616586812685
179,180,King Kong,562363449,Universal Pictures,50130145.0,207000000.0,PG-13,187.0,"['Action', 'Adventure', 'Drama', 'Romance']",Naomi Watts,1.64,True,50.0,84.0,False,36.96372918092631
180,181,Cars 2,559852396,Walt Disney Studios Motion Pictures,66135507.0,200000000.0,G,106.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi', 'Sport']",Owen Wilson,1.8,False,49.0,40.0,False,43.01162635941897
183,184,Armageddon,553709788,Walt Disney Studios Motion Pictures,36089972.0,140000000.0,PG-13,151.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Bruce Willis,1.83,False,73.0,38.0,False,42.95141075366948
185,186,Ted,549368315,Universal Pictures,54415205.0,50000000.0,R,106.0,['Comedy'],Mark Wahlberg,1.73,False,73.0,69.0,False,41.06502395619439
186,187,American Sniper,547426372,Warner Bros.,633456.0,58800000.0,R,133.0,"['Action', 'Biography', 'Drama', 'War']",Bradley Cooper,1.85,False,84.0,72.0,False,39.05546239257738
187,188,Mission: Impossible II,546388108,Paramount Pictures,57845297.0,125000000.0,PG-13,123.0,"['Action', 'Adventure', 'Thriller']",Tom Cruise,1.7,False,42.0,57.0,False,38.05612213856567
189,190,X-Men: Apocalypse,543934105,Twentieth Century Fox,65769562.0,178000000.0,PG-13,144.0,"['Action', 'Adventure', 'Sci-Fi']",James McAvoy,1.7,False,65.0,47.0,False,36.991103886227094
192,193,Cinderella,542358331,Walt Disney Studios Motion Pictures,67877361.0,95000000.0,PG,105.0,"['Drama', 'Family', 'Fantasy', 'Romance']",Lily James,1.7,True,80.0,97.0,False,26.015056278043957
194,195,World War Z,540455876,Paramount Pictures,66411834.0,190000000.0,PG-13,116.0,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",Brad Pitt,1.8,False,72.0,66.0,False,50.00409536846909
195,196,Brave,538983207,Walt Disney Studios Motion Pictures,66323594.0,185000000.0,PG,93.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Kelly Macdonald,1.59,True,75.0,78.0,False,35.99453190356681
198,199,The Revenant,532950503,Twentieth Century Fox,474560.0,135000000.0,R,156.0,"['Action', 'Adventure', 'Drama', 'History', 'Western']",Leonardo DiCaprio,1.83,False,84.0,78.0,False,41.037647349608335
199,200,The Meg,530259473,Warner Bros.,45402195.0,130000000.0,PG-13,113.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Jason Statham,1.75,False,42.0,45.0,False,50.95140504981367
200,201,Ralph Breaks the Internet,529323962,Walt Disney Studios Motion Pictures,56237634.0,175000000.0,PG,112.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",John C. Reilly,1.87,False,65.0,88.0,False,52.99111339265343
201,202,Hotel Transylvania 3: Summer Vacation,528583774,Sony Pictures Entertainment (SPE),44076225.0,80000000.0,PG,97.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Horror']",Adam Sandler,1.77,False,48.0,62.0,False,52.052013461099705
204,205,How to Train Your Dragon: The Hidden World,525683457,Universal Pictures,55022245.0,129000000.0,PG,104.0,"['Action', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy']",Jay Baruchel,1.83,False,86.0,90.0,False,36.98288272872462
205,206,Godzilla,524976069,Warner Bros.,93188384.0,160000000.0,PG-13,123.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Aaron Taylor-Johnson,1.8,False,28.0,15.0,False,24.00273594950186
206,207,Sherlock Holmes,524028679,Warner Bros.,62304277.0,90000000.0,PG-13,128.0,"['Action', 'Adventure', 'Mystery']",Robert Downey Jr.,1.74,False,77.0,69.0,False,43.9917807437828
207,208,Meet the Fockers,522657936,Universal Pictures,46120980.0,80000000.0,PG-13,115.0,"['Comedy', 'Romance']",Ben Stiller,1.68,False,58.0,38.0,False,38.976045706897864
208,209,WALL·E,521311890,Walt Disney Studios Motion Pictures,63087526.0,180000000.0,,98.0,"['Adventure', 'Animation', 'Family', 'Romance', 'Sci-Fi']",Ben Burtt,1.78,False,90.0,95.0,False,60.038328009734585
209,210,Kung Fu Panda 3,521170825,Twentieth Century Fox,41282042.0,145000000.0,PG,95.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Jack Black,1.68,False,78.0,87.0,False,46.99793330291276
210,211,Terminator 2: Judgment Day,520881154,TriStar Pictures,31765506.0,102000000.0,R,137.0,"['Action', 'Sci-Fi']",Arnold Schwarzenegger,1.88,False,94.0,93.0,False,43.92607802874743
211,212,Ant-Man,519311965,Walt Disney Studios Motion Pictures,57225526.0,130000000.0,PG-13,117.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Paul Rudd,1.78,False,86.0,83.0,False,46.009588181610766
212,213,The Grinch,512492755,Universal Pictures,67572855.0,75000000.0,PG,85.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",Benedict Cumberbatch,1.83,False,51.0,59.0,False,41.968522321089054
214,215,Aladdin,504050219,Walt Disney Studios Motion Pictures,196664.0,28000000.0,,90.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Scott Weinger,1.75,False,94.0,57.0,False,17.021220244885544
215,216,Rio 2,498781117,Twentieth Century Fox,39327869.0,103000000.0,G,101.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",Jesse Eisenberg,1.71,False,58.0,48.0,False,31.041738915506883
216,217,Troy,497409852,Warner Bros.,46865412.0,175000000.0,R,163.0,"['Drama', 'History']",Brad Pitt,1.8,False,73.0,54.0,False,40.98287512358355
217,218,Toy Story 2,497375381,Walt Disney Studios Motion Pictures,300163.0,90000000.0,,92.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Tom Hanks,1.83,False,87.0,100.0,False,43.02807057570918
218,219,How to Train Your Dragon,494879471,DreamWorks,43732319.0,165000000.0,PG,98.0,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",Jay Baruchel,1.83,False,91.0,99.0,False,28.024638755798918
220,221,Oz the Great and Powerful,493311825,Walt Disney Studios Motion Pictures,79110453.0,215000000.0,PG,130.0,"['Adventure', 'Family', 'Fantasy']",James Franco,1.8,False,56.0,57.0,False,34.96509050117879
221,222,Clash of the Titans,493214993,Warner Bros.,61235105.0,125000000.0,PG-13,106.0,"['Action', 'Adventure', 'Fantasy']",Sam Worthington,1.78,False,70.0,67.0,False,34.080757091794055
222,223,Maleficent: Mistress of Evil,491730089,Walt Disney Studios Motion Pictures,36948713.0,185000000.0,PG,119.0,"['Adventure', 'Family', 'Fantasy']",Angelina Jolie,1.69,True,95.0,39.0,False,44.03286181458666
223,224,War for the Planet of the Apes,490719763,Twentieth Century Fox,56262929.0,150000000.0,PG-13,140.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",Andy Serkis,1.71,False,84.0,94.0,False,52.97741843486197
224,225,Shrek,487853320,DreamWorks Distribution,42347760.0,60000000.0,PG,90.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Mike Myers,1.7,False,90.0,88.0,False,37.97672826830938
227,228,Teenage Mutant Ninja Turtles,485004754,Paramount Pictures,65575105.0,125000000.0,PG-13,101.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Megan Fox,1.63,True,60.0,34.0,False,27.975365046771618
228,229,Bruce Almighty,484592874,Universal Pictures,67953330.0,81000000.0,PG-13,101.0,"['Comedy', 'Fantasy']",Jim Carrey,1.88,False,57.0,48.0,False,41.015750247167084
229,230,Rio,483866518,Twentieth Century Fox,39225962.0,90000000.0,PG,96.0,"['Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Musical']",Jesse Eisenberg,1.71,False,71.0,72.0,False,27.99725074150125
230,231,Saving Private Ryan,482349603,DreamWorks Distribution,30576104.0,70000000.0,R,169.0,"['Drama', 'War']",Tom Hanks,1.83,False,95.0,93.0,False,42.04243668720055
231,232,Rise of the Planet of the Apes,481800873,Twentieth Century Fox,54806191.0,93000000.0,PG-13,105.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",James Franco,1.8,False,77.0,82.0,False,32.955517529850184
232,233,Home Alone,476684675,Twentieth Century Fox,17081997.0,18000000.0,,103.0,"['Comedy', 'Family']",Macaulay Culkin,1.7,False,80.0,67.0,False,9.973996121378052
233,234,Star Wars: Episode VI - Return of the Jedi,475106177,Twentieth Century Fox,23019618.0,32500000.0,PG,131.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Mark Hamill,1.75,False,94.0,82.0,False,31.99999239485893
234,235,Charlie and the Chocolate Factory,474968763,Warner Bros.,56178450.0,150000000.0,PG,115.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",Johnny Depp,1.75,False,51.0,83.0,False,42.0150600806145
235,236,Hotel Transylvania 2,474800000,Sony Pictures Entertainment (SPE),48464322.0,80000000.0,PG,89.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Horror']",Adam Sandler,1.77,False,63.0,55.0,False,49.0321697467488
236,237,Indiana Jones and the Last Crusade,474171806,Paramount Pictures,29355021.0,48000000.0,PG-13,127.0,"['Action', 'Adventure']",Harrison Ford,1.85,False,94.0,88.0,False,47.030797018784696
237,238,San Andreas,473990832,Warner Bros.,54588173.0,110000000.0,PG-13,114.0,"['Action', 'Adventure', 'Thriller']",Dwayne Johnson,1.96,False,52.0,49.0,False,43.05544147843943
238,239,It Chapter Two,473093228,Warner Bros.,91062152.0,79000000.0,R,169.0,"['Drama', 'Fantasy', 'Horror']",Jessica Chastain,1.63,True,78.0,62.0,False,41.94388546657541
239,240,Jaws,471411300,Universal Pictures,7061513.0,7000000.0,,124.0,"['Adventure', 'Thriller']",Roy Scheider,1.75,False,90.0,98.0,False,43.028053464141756
240,241,Wreck-It Ralph,471222889,Walt Disney Studios Motion Pictures,49038712.0,165000000.0,PG,101.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",John C. Reilly,1.87,False,86.0,87.0,False,46.93498745151722
241,242,The Hangover,469310836,Warner Bros.,44979319.0,35000000.0,R,100.0,['Comedy'],Zach Galifianakis,1.7,False,84.0,78.0,False,40.01094379800745
242,243,The Lego Movie,468060692,Warner Bros.,69050279.0,60000000.0,PG,100.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Chris Pratt,1.88,False,87.0,96.0,False,34.959609095748725
243,244,Bumblebee,467989645,Paramount Pictures,21654047.0,135000000.0,PG-13,114.0,"['Action', 'Adventure', 'Sci-Fi']",Hailee Steinfeld,1.73,True,74.0,90.0,False,22.023271731690624
244,245,Star Trek Into Darkness,467365246,Paramount Pictures,70165559.0,190000000.0,PG-13,132.0,"['Action', 'Adventure', 'Sci-Fi']",Chris Pine,1.84,False,89.0,84.0,False,32.952766370066165
245,246,The Matrix,466364845,Warner Bros.,27788331.0,63000000.0,R,136.0,"['Action', 'Sci-Fi']",Keanu Reeves,1.86,False,85.0,88.0,False,35.080070727812
247,248,Gladiator,465380802,DreamWorks Distribution,34819017.0,103000000.0,R,155.0,"['Action', 'Adventure', 'Drama']",Russell Crowe,1.82,False,87.0,77.0,False,35.991788348923876
248,249,Pretty Woman,463406268,Walt Disney Studios Motion Pictures,11280591.0,14000000.0,R,119.0,"['Comedy', 'Romance']",Richard Gere,1.78,False,68.0,64.0,False,40.97740322457982
249,250,Cars,461991867,Walt Disney Studios Motion Pictures,60119509.0,120000000.0,,117.0,"['Animation', 'Comedy', 'Family', 'Sport']",Owen Wilson,1.8,False,79.0,74.0,False,37.9739809110959
251,252,X-Men: The Last Stand,460435291,Twentieth Century Fox,102750665.0,210000000.0,PG-13,104.0,"['Action', 'Adventure', 'Sci-Fi']",Patrick Stewart,1.75,False,61.0,57.0,False,66.03148148148149
253,254,Lucy,458863600,Universal Pictures,43899340.0,40000000.0,R,89.0,"['Action', 'Sci-Fi', 'Thriller']",Scarlett Johansson,1.6,True,47.0,67.0,False,30.009574872613886
254,255,Mission: Impossible,457696391,Paramount Pictures,45436830.0,80000000.0,PG-13,110.0,"['Action', 'Adventure', 'Thriller']",Tom Cruise,1.7,False,71.0,66.0,False,34.05064643699141
255,256,300,456068181,Warner Bros.,70885301.0,65000000.0,R,117.0,"['Action', 'Drama']",Gerard Butler,1.88,False,89.0,61.0,False,37.98218875960149
259,260,Ocean's Eleven,450717150,Warner Bros.,38107822.0,85000000.0,PG-13,116.0,"['Crime', 'Thriller']",George Clooney,1.8,False,80.0,83.0,False,40.00275115978401
261,262,Thor,449326618,Paramount Pictures,65723338.0,150000000.0,PG-13,115.0,"['Action', 'Adventure', 'Fantasy']",Chris Hemsworth,1.9,False,76.0,77.0,False,28.027370902730247
263,264,La La Land,448906865,Lionsgate,881104.0,30000000.0,PG-13,128.0,"['Comedy', 'Drama', 'Music', 'Musical', 'Romance']",Ryan Gosling,1.84,False,81.0,91.0,False,35.98631264734961
264,265,Tarzan,448191819,Walt Disney Studios Motion Pictures,34221968.0,130000000.0,G,88.0,"['Adventure', 'Animation', 'Family']",Tony Goldwyn,1.88,False,75.0,89.0,False,38.98973496083352
265,266,Men in Black II,445135288,Sony Pictures Entertainment (SPE),52148751.0,140000000.0,PG-13,88.0,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']",Tommy Lee Jones,1.83,False,45.0,39.0,False,55.96714198798387
271,272,Mrs. Doubtfire,441286195,Twentieth Century Fox,20468847.0,25000000.0,PG-13,125.0,"['Comedy', 'Drama', 'Family']",Robin Williams,1.7,True,77.0,71.0,False,42.00959008289604
272,273,Terminator Genisys,440603537,Paramount Pictures,27018486.0,155000000.0,PG-13,126.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Arnold Schwarzenegger,1.88,False,52.0,27.0,False,67.98630884477907
273,274,Warcraft,439048914,Universal Pictures,24166110.0,160000000.0,PG-13,123.0,"['Action', 'Adventure', 'Fantasy']",Travis Fimmel,1.82,False,76.0,28.0,True,37.026690242604
274,275,The Greatest Showman,436828770,Twentieth Century Fox,8805843.0,84000000.0,PG,105.0,"['Biography', 'Drama', 'Musical']",Hugh Jackman,1.88,False,86.0,57.0,False,49.02395999695795
275,276,A Star Is Born,436188866,Warner Bros.,42908051.0,36000000.0,R,136.0,"['Drama', 'Music', 'Romance']",Lady Gaga,1.55,True,79.0,90.0,False,31.931567039318583
277,278,Terminator 3: Rise of the Machines,433371112,Warner Bros.,44041440.0,200000000.0,R,109.0,"['Action', 'Sci-Fi']",Arnold Schwarzenegger,1.88,False,46.0,69.0,False,55.9233401779603
278,279,Die Another Day,431971116,Metro-Goldwyn-Mayer (MGM),47072040.0,142000000.0,PG-13,133.0,"['Action', 'Adventure', 'Thriller']",Pierce Brosnan,1.86,False,41.0,56.0,False,49.010278348163354
279,280,The Secret Life of Pets 2,430051293,Universal Pictures,46652680.0,80000000.0,PG,86.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Patton Oswalt,1.61,False,90.0,60.0,False,49.99042512738612
280,281,Cast Away,429632142,Twentieth Century Fox,28883406.0,90000000.0,PG-13,143.0,"['Adventure', 'Drama', 'Romance']",Tom Hanks,1.83,False,84.0,89.0,False,44.03560156665906
281,282,Rampage,428028233,Warner Bros.,35753093.0,120000000.0,PG-13,107.0,"['Action', 'Adventure', 'Sci-Fi']",Dwayne Johnson,1.96,False,73.0,52.0,False,46.02600768119249
282,283,The King's Speech,427374317,The Weinstein Company,355450.0,15000000.0,R,118.0,"['Biography', 'Drama', 'History']",Colin Firth,1.86,False,92.0,94.0,False,50.04517834055822
283,284,The Matrix Revolutions,427344325,Warner Bros.,48475154.0,150000000.0,R,129.0,"['Action', 'Sci-Fi']",Keanu Reeves,1.86,False,60.0,35.0,False,39.00890181762872
285,286,Bad Boys for Life,426505244,Sony Pictures Entertainment (SPE),62504105.0,90000000.0,R,124.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Will Smith,1.88,True,96.0,76.0,False,51.97260628184653
286,287,Django Unchained,426074373,The Weinstein Company,30122888.0,100000000.0,R,165.0,"['Drama', 'Western']",Jamie Foxx,1.75,False,91.0,87.0,False,45.0321697467488
287,288,Beauty and the Beast,424967620,Walt Disney Studios Motion Pictures,162146.0,25000000.0,,84.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",Paige O'Hara,1.68,True,92.0,94.0,False,35.01438512434406
288,289,Dances with Wolves,424208848,Other,598257.0,22000000.0,,181.0,"['Adventure', 'Drama', 'Western']",Kevin Costner,1.85,False,87.0,83.0,False,34.97606281846529
291,292,Sex and the City,418765519,Warner Bros.,57038404.0,65000000.0,R,145.0,"['Comedy', 'Drama', 'Romance']",Sarah Jessica Parker,1.6,True,77.0,49.0,False,43.00616396684159
295,296,Jason Bourne,415484914,Universal Pictures,59215365.0,120000000.0,PG-13,123.0,"['Action', 'Thriller']",Matt Damon,1.78,False,55.0,54.0,False,46.05064453570614
296,297,The Wolverine,414828246,Twentieth Century Fox,53113752.0,120000000.0,PG-13,126.0,"['Action', 'Sci-Fi']",Hugh Jackman,1.88,False,69.0,71.0,False,45.03490189368013
297,298,Kingsman: The Secret Service,414351546,Twentieth Century Fox,36206331.0,81000000.0,R,129.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",Colin Firth,1.86,False,84.0,75.0,False,55.05542626815728
299,300,Batman,411508343,Warner Bros.,40489746.0,35000000.0,,126.0,"['Action', 'Adventure']",Michael Keaton,1.75,False,84.0,71.0,False,38.05064453570614
301,302,Pacific Rim,411002906,Warner Bros.,37285325.0,190000000.0,PG-13,131.0,"['Action', 'Adventure', 'Sci-Fi']",Idris Elba,1.89,False,77.0,72.0,False,41.01573883945547
302,303,Kingsman: The Golden Circle,410902662,Twentieth Century Fox,39023010.0,104000000.0,R,141.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",Taron Egerton,1.75,False,64.0,51.0,False,28.02737470530078
303,304,The Mummy,409231607,Universal Pictures,31688375.0,125000000.0,PG-13,111.0,"['Action', 'Adventure', 'Fantasy', 'Thriller']",Tom Cruise,1.7,False,35.0,16.0,False,55.00889611377291
304,305,Ice Age: Collision Course,408754975,Twentieth Century Fox,21373064.0,105000000.0,PG,94.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Ray Romano,1.87,False,39.0,18.0,False,59.02257586128223
305,306,Twilight,408430415,Summit Entertainment,69637740.0,37000000.0,PG-13,122.0,"['Drama', 'Fantasy', 'Romance']",Kristen Stewart,1.65,True,73.0,49.0,False,18.02876074226177
306,307,Signs,408247917,Walt Disney Studios Motion Pictures,60117080.0,72000000.0,PG-13,106.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Mel Gibson,1.77,True,67.0,74.0,False,45.99864438360332
308,309,Alita: Battle Angel,404980543,Twentieth Century Fox,28525613.0,170000000.0,PG-13,122.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Rosa Salazar,1.63,True,92.0,61.0,False,33.96850520952164
310,311,Prometheus,403354469,Twentieth Century Fox,51050101.0,130000000.0,R,124.0,"['Adventure', 'Mystery', 'Sci-Fi']",Noomi Rapace,1.63,True,68.0,73.0,False,33.0047779298806
314,315,Snow White and the Huntsman,396592829,Universal Pictures,56217700.0,170000000.0,PG-13,127.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",Kristen Stewart,1.65,True,52.0,49.0,False,22.05612784242148
315,316,Grease,396271103,Paramount Pictures,8941717.0,6000000.0,PG,110.0,"['Musical', 'Romance']",John Travolta,1.88,False,87.0,75.0,False,23.994531903566813
